candidate_id,rank,score,reasoning
CAND_0003770,947,0.6742,"Matches: rust, faiss | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0000862,948,0.6742,"Matches: faiss, langchain | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0070464,949,0.6742,"Matches: computer vision | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0070464,950,0.6742,"Matches: computer vision | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0002177,951,0.6741,"Matches: go | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0003286,952,0.6741,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0002770,953,0.6741,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003324,954,0.674,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0001845,955,0.674,"Matches: faiss, langchain | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0002876,956,0.674,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0007861,957,0.674,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0007861,958,0.674,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0040798,959,0.674,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0040798,960,0.674,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0000410,961,0.6739,"Matches: faiss, embeddings | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0000014,962,0.6739,"Matches: faiss | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0085220,963,0.6739,"Matches: rust, faiss | Missing: valuation, git | Over: 12y vs max 9y | Strong trajectory"
CAND_0085220,964,0.6739,"Matches: rust, faiss | Missing: valuation, git | Over: 12y vs max 9y | Strong trajectory"
CAND_0063965,965,0.6739,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0063965,966,0.6739,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0003802,967,0.6738,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0049867,968,0.6738,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0049867,969,0.6738,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0051003,970,0.6738,"Matches: embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0051003,971,0.6738,"Matches: embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0001239,972,0.6737,"Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0010806,973,0.6737,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0010806,974,0.6737,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0090201,975,0.6737,"Matches: computer vision, nlp | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0090201,976,0.6737,"Matches: computer vision, nlp | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0067609,977,0.6737,"Matches: python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0067609,978,0.6737,"Matches: python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0004266,979,0.6736,"Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0002604,980,0.6736,"Matches: embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0074548,981,0.6736,"Matches: faiss, langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0074548,982,0.6736,"Matches: faiss, langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0024947,983,0.6736,"Matches: python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0024947,984,0.6736,"Matches: python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0045846,985,0.6736,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0045846,986,0.6736,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0010000,987,0.6735,"Matches: faiss, computer vision | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0010000,988,0.6735,"Matches: faiss, computer vision | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0078206,989,0.6735,"Matches: computer vision, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0078206,990,0.6735,"Matches: computer vision, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0003130,991,0.6735,"Matches: rust, nlp | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0003130,992,0.6735,"Matches: rust, nlp | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0008327,993,0.6734,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0008327,994,0.6734,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0086028,995,0.6734,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0086028,996,0.6734,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0062340,997,0.6734,"Matches: faiss, langchain | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0062340,998,0.6734,"Matches: faiss, langchain | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0022747,999,0.6734,"Matches: rust, computer vision | Missing: valuation, git | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0022747,1000,0.6734,"Matches: rust, computer vision | Missing: valuation, git | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0056137,1001,0.6733,"Matches: rust, faiss | Missing: valuation, git | Below: 5y vs 5y needed | Strong trajectory"
CAND_0056137,1002,0.6733,"Matches: rust, faiss | Missing: valuation, git | Below: 5y vs 5y needed | Strong trajectory"
CAND_0060934,1003,0.6733,"Matches: computer vision | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0060934,1004,0.6733,"Matches: computer vision | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0003773,1005,0.6732,"Matches: rust, langchain | Missing: valuation, git | Over: 14y vs max 9y | Strong trajectory"
CAND_0002506,1006,0.6732,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004555,1007,0.6732,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0006833,1008,0.6732,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0006833,1009,0.6732,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0086292,1010,0.6732,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0086292,1011,0.6732,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0082291,1012,0.6732,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0082291,1013,0.6732,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002801,1014,0.6731,"Matches: rust, langchain | Missing: valuation, git | Over: 11y vs max 9y | Strong trajectory"
CAND_0020049,1015,0.6731,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0020049,1016,0.6731,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0054916,1017,0.6731,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0054916,1018,0.6731,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0004150,1019,0.673,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0001263,1020,0.673,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0095184,1021,0.673,"Matches: computer vision, langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0095184,1022,0.673,"Matches: computer vision, langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0086267,1023,0.673,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0086267,1024,0.673,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0002941,1025,0.6729,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0000131,1026,0.6729,"Matches: computer vision, go | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0039029,1027,0.6729,"Matches: computer vision, go | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0039029,1028,0.6729,"Matches: computer vision, go | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0004843,1029,0.6728,"Matches: faiss, langchain | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0004432,1030,0.6728,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0004300,1031,0.6727,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0054409,1032,0.6727,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0054409,1033,0.6727,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0003777,1034,0.6726,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0068777,1035,0.6726,"Matches: rust, nlp | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0068777,1036,0.6726,"Matches: rust, nlp | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0015065,1037,0.6726,"Matches: embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0015065,1038,0.6726,"Matches: embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0061674,1039,0.6726,"Matches: rust, computer vision | Missing: valuation, git | Below: 5y vs 5y needed | Strong trajectory"
CAND_0061674,1040,0.6726,"Matches: rust, computer vision | Missing: valuation, git | Below: 5y vs 5y needed | Strong trajectory"
CAND_0027872,1041,0.6726,"Matches: langchain | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0027872,1042,0.6726,"Matches: langchain | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0001533,1043,0.6725,"Matches: computer vision | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0087316,1044,0.6725,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0087316,1045,0.6725,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0074921,1046,0.6725,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0074921,1047,0.6725,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0003794,1048,0.6724,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0040903,1049,0.6724,"Matches: faiss, computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0040903,1050,0.6724,"Matches: faiss, computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0017478,1051,0.6724,"Matches: computer vision, embeddings | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0017478,1052,0.6724,"Matches: computer vision, embeddings | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0002718,1053,0.6723,"Matches: go | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0003676,1054,0.6722,"Matches: faiss, langchain | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0004689,1055,0.6722,"Matches: rust, computer vision | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0095423,1056,0.6722,"Matches: rust, computer vision | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0095423,1057,0.6722,"Matches: rust, computer vision | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0002813,1058,0.6721,"Matches: faiss, embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0003670,1059,0.6721,"Matches: langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0003715,1060,0.6721,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0001461,1061,0.6721,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0004389,1062,0.672,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0017055,1063,0.6719,"Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0017055,1064,0.6719,"Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0098723,1065,0.6719,"Matches: faiss, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0098723,1066,0.6719,"Matches: faiss, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001405,1067,0.6718,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0001182,1068,0.6717,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0001085,1069,0.6717,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0012557,1070,0.6717,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0012557,1071,0.6717,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0048473,1072,0.6716,"Matches: embeddings | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0048473,1073,0.6716,"Matches: embeddings | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0065786,1074,0.6716,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0065786,1075,0.6716,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0002311,1076,0.6715,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0004728,1077,0.6715,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0087733,1078,0.6715,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0087733,1079,0.6715,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0008592,1080,0.6715,"Matches: computer vision, python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0008592,1081,0.6715,"Matches: computer vision, python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0000440,1082,0.6714,"Matches: nlp | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0001852,1083,0.6714,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0003599,1084,0.6714,"Matches: computer vision, python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001131,1085,0.6714,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0035664,1086,0.6714,"Matches: faiss, embeddings | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0035664,1087,0.6714,"Matches: faiss, embeddings | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0078020,1088,0.6713,"Matches: rust, computer vision | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0078020,1089,0.6713,"Matches: rust, computer vision | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0075138,1090,0.6713,"Matches: computer vision, python | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0075138,1091,0.6713,"Matches: computer vision, python | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0003824,1092,0.6712,"Matches: go | Missing: valuation, rust | Over: 15y vs max 9y | Strong trajectory"
CAND_0001714,1093,0.6712,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0000496,1094,0.6712,"Matches: rust | Missing: valuation, git | Over: 10y vs max 9y | Strong trajectory"
CAND_0002395,1095,0.6712,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0056435,1096,0.6711,"Matches: rust, langchain | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0056435,1097,0.6711,"Matches: rust, langchain | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0043381,1098,0.6711,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0043381,1099,0.6711,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0023943,1100,0.6711,"Matches: rust, faiss | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0023943,1101,0.6711,"Matches: rust, faiss | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0003468,1102,0.671,"Matches: computer vision, go | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0003724,1103,0.671,"Matches: go, embeddings | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0093931,1104,0.671,"Matches: go | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0093931,1105,0.671,"Matches: go | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0008677,1106,0.671,"Matches: python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0008677,1107,0.671,"Matches: python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003234,1108,0.6709,"Matches: faiss, embeddings | Missing: valuation, rust | Over: 13y vs max 9y | Strong trajectory"
CAND_0003438,1109,0.6709,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0052027,1110,0.6709,"Matches: langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0052027,1111,0.6709,"Matches: langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0004374,1112,0.6708,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0009364,1113,0.6708,"Matches: computer vision, langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0009364,1114,0.6708,"Matches: computer vision, langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0040038,1115,0.6708,"Matches: faiss, langchain | Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0040038,1116,0.6708,"Matches: faiss, langchain | Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0002477,1117,0.6707,"Matches: faiss, embeddings | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0002438,1118,0.6707,"Matches: rust, go | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0075481,1119,0.6707,"Matches: computer vision | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0075481,1120,0.6707,"Matches: computer vision | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0001962,1121,0.6706,"Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0000852,1122,0.6706,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0087702,1123,0.6706,"Matches: langchain, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0087702,1124,0.6706,"Matches: langchain, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0097094,1125,0.6706,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0097094,1126,0.6706,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0053666,1127,0.6706,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0053666,1128,0.6706,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0037794,1129,0.6706,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0037794,1130,0.6706,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0003445,1131,0.6705,"Matches: computer vision, go | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0001808,1132,0.6705,"Matches: python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0061298,1133,0.6705,"Matches: faiss, langchain | Missing: valuation, rust | Over: 15y vs max 9y | Strong trajectory"
CAND_0061298,1134,0.6705,"Matches: faiss, langchain | Missing: valuation, rust | Over: 15y vs max 9y | Strong trajectory"
CAND_0004820,1135,0.6704,"Matches: faiss, langchain | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0002920,1136,0.6704,"Matches: computer vision, go | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0001695,1137,0.6704,"Matches: computer vision | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0001545,1138,0.6704,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0093684,1139,0.6704,"Matches: rust, faiss | Missing: valuation, git | Over: 12y vs max 9y | Strong trajectory"
CAND_0093684,1140,0.6704,"Matches: rust, faiss | Missing: valuation, git | Over: 12y vs max 9y | Strong trajectory"
CAND_0076956,1141,0.6703,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0076956,1142,0.6703,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001162,1143,0.6702,"Matches: rust, go | Missing: valuation, git | Over: 11y vs max 9y | Strong trajectory"
CAND_0001103,1144,0.6702,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0028654,1145,0.6702,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0028654,1146,0.6702,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0052209,1147,0.6702,"Matches: computer vision, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0052209,1148,0.6702,"Matches: computer vision, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0001475,1149,0.6701,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0006324,1150,0.6701,"Matches: rust, faiss | Missing: valuation, git | Over: 11y vs max 9y | Strong trajectory"
CAND_0006324,1151,0.6701,"Matches: rust, faiss | Missing: valuation, git | Over: 11y vs max 9y | Strong trajectory"
CAND_0001191,1152,0.6699,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0003379,1153,0.6699,"Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0051486,1154,0.6699,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0051486,1155,0.6699,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002800,1156,0.6698,"Matches: go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0003340,1157,0.6698,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0080853,1158,0.6698,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0080853,1159,0.6698,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0090110,1160,0.6698,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0090110,1161,0.6698,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0003975,1162,0.6697,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0007843,1163,0.6697,"Matches: rust, computer vision | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0007843,1164,0.6697,"Matches: rust, computer vision | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0004142,1165,0.6696,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0044576,1166,0.6696,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0044576,1167,0.6696,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0000167,1168,0.6695,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory | Active candidate"
CAND_0062649,1169,0.6695,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0062649,1170,0.6695,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0086012,1171,0.6695,"Matches: faiss | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0086012,1172,0.6695,"Matches: faiss | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0040489,1173,0.6695,"Matches: faiss, langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0040489,1174,0.6695,"Matches: faiss, langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0002003,1175,0.6694,"Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0002039,1176,0.6694,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0018613,1177,0.6694,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0018613,1178,0.6694,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0003397,1179,0.6693,"Matches: langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0003501,1180,0.6693,"Matches: faiss, langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0003135,1181,0.6693,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0001581,1182,0.6693,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0001480,1183,0.6693,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003869,1184,0.6693,"Matches: rust | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0022720,1185,0.6693,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0022720,1186,0.6693,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004243,1187,0.6692,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0002376,1188,0.6692,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0051759,1189,0.6691,"Matches: rust, python | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0051759,1190,0.6691,"Matches: rust, python | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0001874,1191,0.669,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 15y vs max 9y | Strong trajectory"
CAND_0064521,1192,0.669,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0064521,1193,0.669,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0015823,1194,0.6689,"Matches: faiss | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
